"MolWeight"	"nAtoms"	"numC"	"numN"	"numP"	"numO"	"numHydrogen"	"CNRatio"	"XLogP"	"Fsp3"	"MW"	"LipinskiFailures"	"nRotB"	"MLogP"	"nAtomLAC"	"nAtomP"	"nAtomLC"	"nB"	"nBase"	"nAtom"	"nAromBond"	"naAromAtom"	"ALogP"	"ALogp2"	"AMR"	"nAcid"	"nA"	"nR"	"nN"	"nD"	"nC"	"nF"	"nQ"	"nE"	"nG"	"nH"	"nI"	"nP"	"nL"	"nK"	"nM"	"nS"	"nT"	"nY"	"nV"	"nW"	"nSmallRings"	"nAromRings"	"nRingBlocks"	"nAromBlocks"	"nRings3"	"nRings4"	"nRings5"	"nRings6"	"nRings7"	"nRings8"	"nRings9"	"tpsaEfficiency"	"Zagreb"	"WPATH"	"WPOL"	"WTPT.1"	"WTPT.2"	"WTPT.3"	"WTPT.4"	"WTPT.5"	"VAdjMat"	"VABC"	"TopoPSA"	"topoShape"	"geomShape"	"PetitjeanNumber"	"MDEC.11"	"MDEC.12"	"MDEC.13"	"MDEC.14"	"MDEC.22"	"MDEC.23"	"MDEC.24"	"MDEC.33"	"MDEC.34"	"MDEC.44"	"MDEO.11"	"MDEO.12"	"MDEO.22"	"MDEN.11"	"MDEN.12"	"MDEN.13"	"MDEN.22"	"MDEN.23"	"MDEN.33"	"khs.sLi"	"khs.ssBe"	"khs.ssssBe"	"khs.ssBH"	"khs.sssB"	"khs.ssssB"	"khs.sCH3"	"khs.dCH2"	"khs.ssCH2"	"khs.tCH"	"khs.dsCH"	"khs.aaCH"	"khs.sssCH"	"khs.ddC"	"khs.tsC"	"khs.dssC"	"khs.aasC"	"khs.aaaC"	"khs.ssssC"	"khs.sNH3"	"khs.sNH2"	"khs.ssNH2"	"khs.dNH"	"khs.ssNH"	"khs.aaNH"	"khs.tN"	"khs.sssNH"	"khs.dsN"	"khs.aaN"	"khs.sssN"	"khs.ddsN"	"khs.aasN"	"khs.ssssN"	"khs.sOH"	"khs.dO"	"khs.ssO"	"khs.aaO"	"khs.sF"	"khs.sSiH3"	"khs.ssSiH2"	"khs.sssSiH"	"khs.ssssSi"	"khs.sPH2"	"khs.ssPH"	"khs.sssP"	"khs.dsssP"	"khs.sssssP"	"khs.sSH"	"khs.dS"	"khs.ssS"	"khs.aaS"	"khs.dssS"	"khs.ddssS"	"khs.sCl"	"khs.sGeH3"	"khs.ssGeH2"	"khs.sssGeH"	"khs.ssssGe"	"khs.sAsH2"	"khs.ssAsH"	"khs.sssAs"	"khs.sssdAs"	"khs.sssssAs"	"khs.sSeH"	"khs.dSe"	"khs.ssSe"	"khs.aaSe"	"khs.dssSe"	"khs.ddssSe"	"khs.sBr"	"khs.sSnH3"	"khs.ssSnH2"	"khs.sssSnH"	"khs.ssssSn"	"khs.sI"	"khs.sPbH3"	"khs.ssPbH2"	"khs.sssPbH"	"khs.ssssPb"	"Kier1"	"Kier2"	"Kier3"	"HybRatio"	"fragC"	"FMF"	"ECCEN"	"SP.0"	"SP.1"	"SP.2"	"SP.3"	"SP.4"	"SP.5"	"SP.6"	"SP.7"	"VP.0"	"VP.1"	"VP.2"	"VP.3"	"VP.4"	"VP.5"	"VP.6"	"VP.7"	"SPC.4"	"SPC.5"	"SPC.6"	"VPC.4"	"VPC.5"	"VPC.6"	"SC.3"	"SC.4"	"SC.5"	"SC.6"	"VC.3"	"VC.4"	"VC.5"	"VC.6"	"SCH.3"	"SCH.4"	"SCH.5"	"SCH.6"	"SCH.7"	"VCH.3"	"VCH.4"	"VCH.5"	"VCH.6"	"VCH.7"	"C1SP1"	"C2SP1"	"C1SP2"	"C2SP2"	"C3SP2"	"C1SP3"	"C2SP3"	"C3SP3"	"C4SP3"	"ATSp1"	"ATSp2"	"ATSp3"	"ATSp4"	"ATSp5"	"ATSm1"	"ATSm2"	"ATSm3"	"ATSm4"	"ATSm5"	"ATSc1"	"ATSc2"	"ATSc3"	"ATSc4"	"ATSc5"
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Int1_GD2_1_12057"	506277.324547254	35764	24402	2611	52	8143	29451	5082.60277777778	291.122	476.055820194793	506643.437721327	1495	9356	2935.28	2342	12928	17597	38383	426	65215	0	0	-424.4084	6752.59952070001	133070.3837	458	453	1	8	22	15	0	22	22	587	0	20	44	90	29	21	41	11	0	86	0	3632	2117	2570	1686	41	28	646	2869	48	0	0	334.126305932856	187354	4652693	60965	72059.563504735	2065.94702908067	31490.8271615074	21720.6341133218	8030.94628657976	6323.7220049018	0	163845.23	954.688193750696	0	493.650669704187	473.84576080513	2668.82327336691	4454.03161929471	482.971913267597	9250.94469515104	21673.436114907	987.150320252913	13846.857840552	1288.5101110197	158.665473800227	2287.33760347968	2685.20991774731	947.129306096096	24.5661112894945	170.931992695132	31.1315732670665	423.858428210404	347.653211263378	104.266944794155	0	0	0	0	5	1	2163	46	4126	6	478	5421	4229	0	48	2287	4168	703	449	5	293	11	2	841	92	14	3	120	434	498	66	205	1	2874	2653	2390	149	200	0	0	0	0	0	0	2	50	0	18	21	88	43	8	116	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	29438.7597157488	13251.0776811391	7727.99548405209	477.184651606547	3538423.62	610.778274701159	989601	26018.021359739	17005.2117697317	15819.4602756339	13013.272147213	10527.3751490573	8466.48231876642	6085.87351447984	4404.59917726474	20097.1796101493	11740.1088358048	9155.54021807219	6510.59609841193	4612.46648284341	3189.60704015452	1970.70977018848	1238.83467095534	6720.79599197465	10471.2425171495	15443.8756614148	2594.88309802966	3605.07161809873	4573.30235403063	3005.83318565576	105.8056275062	870.200964249678	70.0490686973363	1331.36082011135	42.1134346566102	259.473471118153	24.1493403365811	9.84122492628043	15.8182501966974	71.3815273205507	348.131364762482	707.395698962005	7.48879240274884	11.3654986171356	38.9314488185214	153.016033747241	252.896265788705	21	33	2386	8584	2041	4162	5185	782	174	2392795.17446219	2846636.45892961	4096486.34099534	4445329.81582155	4237080.43583275	45942.036310573	45066.8197972589	65717.0682635649	74279.2200489611	73605.8189680731	1117.00444942867	-503.019882283784	-85.9453066709984	85.8410871775763	-123.760163761563
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Int2_RD6_1_11957"	437555.600210332	30885	21021	2238	47	7057	25405	4548.73015873016	259.401	415.872142105175	437873.436494329	1297	8159	2533.97	2001	11082	15215	33087	355	56290	0	0	-357.4453	6149.88624639	114656.8018	405	418	1	7	20	12	0	26	19	539	0	26	40	78	28	18	43	13	0	82	0	3077	1800	2209	1435	39	24	529	2445	40	0	0	291.435309978504	161414	3982352	52587	62161.2523491232	1796.56386276518	27288.9730815682	18797.6975535674	6882.32127310497	5490.02415654711	0	141407.72	833.082204886618	0	430.354766065927	424.564769902678	2294.00809302658	3914.14207579102	425.550732991556	7932.68664663575	18557.0039564098	838.723133917265	12025.8685763241	1141.53317522511	131.01410402592	1994.9301015788	2288.79829890973	813.486560465687	19.7787743438334	142.797813787109	29.6960381425546	356.855921951931	297.402800061941	87.3808552110499	0	0	0	0	4	2	1877	43	3551	5	421	4655	3645	0	55	2007	3525	596	398	6	245	4	2	728	80	18	2	112	346	445	58	171	0	2493	2315	2053	130	218	0	0	0	0	0	0	2	45	0	10	21	71	34	6	101	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25499.5290574648	11501.0457154429	6733.84584731381	416.961493125669	3026584.64000001	527.274848114882	848484	22500.2710996977	14678.2054051061	13644.0080985252	11219.1501084701	9029.64232757866	7251.11033178712	5192.44417657719	3747.28168014562	17346.6739696212	10109.3587986793	7873.88922386235	5602.58237693916	3948.34042946395	2731.20958445096	1680.78265569308	1054.2907817543	5828.34555198928	9024.1960902332	13290.9278283352	2242.63556466594	3094.48574013325	3924.52283345209	2601.56383227329	94.26658390547	765.681437314264	64.8759631134917	1143.70291659427	35.2126516412877	226.977790976094	20.7309478235361	9.50734426905158	14.7867020976273	58.6607416741122	292.713649516443	594.478137554134	6.90185232051649	10.4081931896048	31.2815790866799	128.143543856635	212.206466521433	23	36	2100	7352	1736	3559	4487	686	144	2056468.0394699	2444705.00777117	3513740.90147731	3818076.71700325	3638457.91020025	39766.2466562319	38880.0474620428	56710.7704633752	64195.2671823344	63571.8815712097	970.099139952852	-435.372116790209	-76.5953509704056	77.399523536507	-113.100730044821
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Rd1_GE1_1_12067"	444199.843767108	31329	21334	2287	51	7134	25908	4625.31507936508	298.383	424.647770125812	444518.558106733	1304	8137	2575.89	2046	11308	15452	33620	363	57237	0	0	-352.7705	6609.29548929001	116529.3875	387	392	1	9	16	10	0	18	16	492	0	20	34	76	24	17	45	13	0	84	0	3189	1850	2292	1485	37	22	581	2504	45	0	0	295.893485911608	164108	4021775	53382	63115.3835237201	1828.22314998394	27703.4984412471	19017.3829870754	7055.71993112416	5580.18387464197	0	143583.45	846.783929958931	0	437.362003871121	414.39324551756	2307.47586740936	3826.74991738264	415.525542331311	8147.35753765588	18837.5559376734	862.176027570809	12038.216378489	1125.1766335037	144.893293404792	2051.0082717642	2367.90785929269	805.980574056772	20.4570343761078	144.766843366834	25.3565746507968	378.077087927558	310.953938985641	88.4546208447996	0	0	0	0	5	3	1859	37	3665	6	429	4738	3783	1	32	1918	3651	602	391	4	238	6	3	732	89	10	2	104	383	454	68	170	1	2606	2251	2063	138	208	0	0	0	0	0	0	1	50	0	13	22	69	42	5	105	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	25774.3875067427	11589.6915469876	6737.7157860127	425.565362435627	3099951.95000001	545.738325302305	860486	22792.9708434484	14897.0332690223	13846.5318284758	11429.208323135	9206.62985733661	7395.68583547561	5297.72838865686	3829.26876297116	17600.0943701885	10292.8202099717	8026.25190945462	5727.38963449488	4042.17837394533	2796.76487620044	1723.76260267037	1085.78513938975	5915.8887639636	9176.14393962653	13510.4034495667	2281.45772336223	3149.16283160203	3990.57387294905	2630.78504122172	95.447517896761	770.254370856416	61.1010155765961	1161.02646975183	34.4996351696229	228.604126510472	20.0368087530878	8.75369130096293	14.1380081910541	63.6660600072474	308.789853299051	625.939512860259	6.36106814381236	9.97876954401968	34.6191462274316	136.407274827807	224.84566023223	16	22	2063	7457	1759	3647	4610	719	145	2091757.53729853	2487745.06070223	3578001.61819193	3875351.81604145	3687125.48430746	40616.762416951	39571.7855415897	57676.4301072272	65179.6800694028	64291.8306918524	973.264234459555	-435.82116536505	-78.1944139689652	76.4732424864407	-113.11104090542
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Rd2_RD2_1_11953"	515452.428307548	36392	24777	2604	57	8320	29948	5375.21111111111	224.308	486.389331931792	515821.013837095	1541	9603	2967.68000000001	2317	12922	17968	39043	433	66340	0	0	-465.5075	6983.54181121001	134995.5716	461	463	0	10	24	17	0	29	20	603	0	18	42	80	29	22	42	11	0	82	0	3678	2125	2648	1711	42	23	653	2918	42	0	0	336.264848520087	190550	4777117	61967	73309.0447426219	2091.55268231681	32166.9693951625	22201.0156902449	8031.9559849024	6410.79140411688	0	166049.63	969.619480111394	0	500.928866031324	465.501575551884	2633.00193201942	4472.59122031853	471.297902747706	9454.27669239035	22075.31400694	975.040350022473	13987.2393115899	1303.1610950019	151.069075271497	2348.12796076598	2784.3301547986	969.803189306175	20.2734675174181	156.261592355281	27.8043454436174	416.141207568452	344.09861086736	104.001434027671	0	0	0	0	4	1	2153	42	4207	5	503	5510	4384	0	43	2282	4212	694	465	4	272	8	1	856	95	16	2	115	428	524	58	196	0	3009	2640	2456	149	294	0	0	0	0	0	0	1	56	0	20	17	86	38	7	113	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	29985.8496928838	13505.1931533289	7883.6249248256	487.265179137468	3607215.15	619.289972062889	1014485	26481.4777338447	17301.8852569049	16093.1810830134	13252.2734762268	10677.2711562821	8583.63943166479	6154.99310083094	4455.32819369895	20413.0886849384	11926.4357625615	9285.97957064397	6606.09913361174	4659.84616782239	3224.28062067306	1981.91905787728	1245.99429775585	6856.75717946103	10617.4352140253	15604.1524747539	2616.14021524674	3604.8791512882	4554.43528724335	3066.63748684844	112.379211048125	892.793066117342	74.3149108851633	1339.67877563257	39.7667195935549	259.289670134386	22.1614625704395	10.0983219457117	15.4360580154907	69.4916743272827	351.603181926774	712.382945249082	7.3145243470092	10.6727253064881	36.7130267401222	152.516388569247	251.510012426186	22	26	2397	8686	2082	4296	5311	781	152	2416043.8823864	2872223.67708281	4127680.16372709	4471693.26143887	4254208.7505567	46777.5595949443	45845.9180162822	66926.2087716971	75568.7268804111	74573.5632759794	1149.51885940984	-516.065219944292	-95.0776471103458	91.9240146601588	-124.330192069504
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Rd3_GC3_1_12047"	531783.618364234	37556	25614	2630	54	8628	30856	5239.88611111112	334.442000000001	498.524274540913	532167.858183951	1582	9710	3067.58000000001	2435	13492	18489	40314	407	68412	0	0	-407.0711	7203.75833975001	139405.3334	459	442	1	11	26	18	0	30	18	564	0	24	34	78	27	18	42	16	0	102	0	3806	2174	2728	1770	42	25	659	3032	48	0	0	345.701146393375	196870	4977729	64226	75675.4295828671	2152.31646328325	33082.5477971513	23048.6092872687	8114.627879156	6598.24971527181	0	171163.36	993.86832571024	0	514.073638410698	494.816997157326	2751.51783172466	4764.09297145838	493.466849012873	9537.27033072958	22556.3668422235	1020.41347947348	14680.4540703072	1415.38373997337	161.599550151459	2436.11656287957	2946.86333974471	1029.13286505526	21.481602043418	153.373493910251	31.0778492677586	433.056442887361	349.788699665045	112.773647643005	0	0	0	0	3	1	2269	48	4251	5	559	5647	4585	0	53	2380	4400	664	482	4	276	6	2	850	88	18	2	124	447	529	64	195	2	3099	2710	2589	157	271	0	0	0	0	0	0	0	54	0	17	23	93	41	8	111	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	30912.5548475175	13899.127756673	8079.23810579571	499.681304734671	3743087.42	639.943107075213	1049747	27323.5727785429	17856.0313527902	16609.6998248787	13706.6172200967	11063.1674374549	8902.72980768385	6388.71224164111	4621.63321220542	21077.094672278	12305.1109557991	9592.36290296924	6841.62027961057	4838.52445854496	3351.84416235121	2066.77267189762	1298.51543486613	7104.53417073105	11034.8463338161	16272.4329852049	2727.31205384223	3777.02847241623	4792.8802846853	3157.81348391924	111.430100175886	927.880977046841	77.6221835230991	1388.5709365742	41.4211291022925	272.946243993743	24.2216701430423	9.70714511406084	16.5768822026611	72.1479765821567	364.466515352564	742.884485396864	7.05348418904804	11.7121085693796	39.0153035422116	159.938810714715	265.303106948599	23	34	2457	9027	2117	4305	5511	864	167	2504327.07428676	2979571.72231644	4286847.1453263	4654989.29154179	4434252.66031235	48239.4237761384	47291.9905419457	69138.7767859278	78300.3820451497	77487.4173300422	1185.99765660351	-531.651414187313	-97.2702141660591	92.3326369176884	-126.152457243243
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Rd4_BD1_1_12004"	474791.308400762	33517	22838	2403	58	7692	27590	4679.26507936508	255.618	446.54378435194	475130.77383003	1419	8640	2736.17000000001	2082	12078	16436	35983	420	61107	0	0	-451.0636	6468.11575102	124514.0142	418	398	1	11	21	11	0	27	17	505	0	23	28	72	20	16	37	11	0	78	0	3405	1975	2431	1583	35	22	586	2714	48	0	0	310.268830406334	175774	4366517	57348	67541.5169379496	1925.688009311	29599.1743011488	20527.9246046195	7410.3490665738	5902.71329865456	0	153354.55	891.616446053948	0	460.651001018377	445.01016918403	2504.83720663654	4130.63015878281	470.971122062051	8716.49243192226	20433.2253460334	935.265062393813	13136.3437210085	1260.40558025588	155.957683754655	2198.08403651555	2600.31479871974	890.675483840821	22.7157237384695	157.489126074634	29.7154038860206	384.341240073187	324.177854165489	108.095489171468	0	0	0	0	3	1	1996	43	3874	5	478	5071	4002	0	38	2057	3935	650	435	5	268	9	2	741	72	15	2	113	409	490	59	190	0	2799	2411	2266	147	216	0	0	0	0	0	0	2	56	0	11	21	67	38	7	109	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	27572.3915847021	12370.3633326148	7178.21794832343	447.326129635431	3327217.79000001	573.94276791194	927216	24384.0040111884	15933.4451621972	14836.0526860033	12235.0023065054	9868.25493443784	7953.48637150284	5715.37689533361	4131.86221541552	18807.3971029059	10981.2504737534	8569.87115960682	6103.48950209045	4315.46228064025	2993.00969128056	1843.35017732277	1157.87196842161	6353.3275815768	9864.11428541704	14572.7536750586	2443.77376830522	3384.24164814905	4302.62282279829	2831.52718537036	103.093340502863	828.852125225285	70.1722927999225	1248.9733891251	38.5390691597473	245.170434447603	22.7968001593098	8.24669798227373	13.846350063354	63.0251915213306	323.066133677112	659.427883981129	5.53782256299603	8.88368600021991	33.8432623086815	141.322105563722	234.225670780704	19	23	2194	8090	1882	3904	4833	773	156	2238602.24724478	2663828.20190797	3836503.06777857	4169126.09907992	3970142.08995448	43328.0449253575	42306.6450398791	61729.2651441908	69863.2311669516	69090.57044741	1052.33925366658	-471.300032556351	-83.4719715330807	75.2656265752647	-107.315614476325
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Rd5_BD8_1_12014"	502274.924675562	35428	24078	2577	64	8125	29155	5084.81150793651	249.014	477.045047889654	502636.034975123	1501	9357	2889.28	2337	12630	17479	37979	430	64583	0	0	-452.3278	6950.19288802001	131481.0144	469	451	1	6	25	13	0	28	17	585	0	18	45	80	30	17	45	14	0	70	0	3566	2046	2576	1655	42	26	633	2814	51	0	0	331.6296687897	185260	4606926	60185	71336.3417628743	2048.17977914945	31440.102710838	21667.9995596464	7944.79817937376	6269.26346986277	0	162411.68	948.885858177772	0	490.413388986502	466.612805115578	2612.62489298737	4419.04925674713	471.046031970582	9063.27404560113	21226.5759631626	932.236492946332	13417.5192384874	1262.41030601247	150.906952766665	2276.52166409181	2708.8347155468	953.43135060334	21.5416529794033	157.535846046264	32.9506126642876	416.97934428765	348.405409436761	109.53111558603	0	0	0	0	4	2	2130	49	4095	4	505	5308	4212	0	45	2281	4084	652	447	4	267	6	2	843	91	19	2	125	406	522	62	196	1	2910	2595	2407	144	247	0	0	0	0	0	0	1	63	0	15	25	82	40	8	99	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	29219.9277999111	13177.3590749883	7717.47612368798	477.991655243998	3489635.5	602.758444393397	980090	25792.9242344733	16841.5905009044	15657.2657767647	12874.3414989208	10363.3482564203	8339.41157335781	5970.08204429699	4310.2543238029	19896.541440838	11606.4608629855	9036.12045258082	6429.72191352212	4538.2692843858	3140.38143827081	1929.27563756731	1210.57995496579	6656.90136353128	10300.6827453972	15173.7180759482	2555.1896990678	3530.3935845117	4474.33360095769	2979.34890451921	106.535432439512	864.643441705924	70.7165761669758	1307.04236656123	39.5837972257103	254.591262103815	22.6974764654445	10.1369970803065	15.6245755444394	68.9628525697915	343.618250241197	696.876705850352	7.25933960479548	10.8171516042867	37.4069397592584	151.103560566934	249.186429728898	23	25	2382	8411	1996	4169	5127	756	158	2349288.94920918	2792035.97150347	4009993.21990149	4343896.36757157	4131670.14927473	45918.5333924749	44659.3583859154	65145.367871189	73502.6731479009	72604.2293486316	1119.67556258392	-507.063504393329	-87.141243886586	95.2118408666177	-129.551128733648
"neg_DANCE_RDvsIR_2021_PG_Cenmel_Rd6_GB8_1_12044"	470962.634984738	33234	22603	2342	50	7663	27368	4720.80753968254	262.14	446.821055265709	471301.879960966	1409	8688	2709.76	2081	11904	16292	35626	386	60602	0	0	-436.5745	6490.02506603	123224.1815	417	408	0	8	23	11	0	21	17	524	0	19	39	90	23	19	44	13	0	74	0	3323	1937	2412	1557	32	13	603	2636	39	0	0	309.990465994134	173868	4345098	56614	66919.3843007886	1915.78678785083	29419.6146078189	20445.8184766012	7223.92961610232	5866.1153677221	0	152285.41	885.651519314021	0	458.039422865944	457.937363888834	2465.99550330684	4236.76795255873	449.337704815173	8355.78415504114	19991.7377710842	888.890946230404	12867.3120889517	1227.04930160752	131.022412651353	2164.71814042687	2629.76249371781	907.3890249033	19.6807689643643	149.389419753762	22.6320221414409	380.091580638249	308.312030025905	100.128866115756	0	0	0	0	5	1	2035	38	3729	3	497	4975	4061	0	33	2079	3873	626	420	5	246	7	1	755	93	12	1	115	379	469	54	176	0	2790	2390	2286	135	255	0	0	0	0	0	0	0	50	0	17	20	78	40	8	97	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	27412.2366023734	12324.4431057299	7166.32259241769	447.503830629907	3292228.31000001	563.80195248652	918552	24203.9775371846	15795.2241306174	14691.8112031536	12092.4881430085	9742.48328963232	7833.31951784144	5613.4537501738	4049.76463185277	18658.3953814801	10873.72869077	8467.01819266955	6021.45800425437	4246.44037957551	2935.06971541374	1803.49597443658	1130.58497946353	6263.00423704987	9705.72218142486	14280.7837334969	2399.1693844749	3306.39019042534	4179.30981914601	2804.22503203981	100.460400638299	812.864122873324	64.9001676917692	1228.4512565325	35.9963286213535	238.716361224339	20.8475897390683	7.11981889022739	12.5072725553868	63.3804113168673	318.161902477544	647.691448639631	4.94597400746315	8.40770016336562	33.9340276308105	139.039831939081	229.488686094995	15	21	2204	7930	1874	3895	4807	736	142	2207097.19942196	2623651.93983391	3771824.88788585	4088243.90245043	3892781.43904024	42763.1663784181	41823.1003786989	61134.002984759	69084.2382151891	68316.009459659	1054.51125254284	-471.794021402135	-90.1757753275603	85.196252460995	-114.746293177091
"neg_DANCE_RDvsIR_2021_PG_Censet_Int1_GA2_1_12027"	278603.016952175	19694	13529	1460	23	4307	16342	3076.58214285714	263.844	259.812207134671	278806.757258572	795	5180	1637.86	1120	7254	9625	21101	230	36036	0	0	-129.266	3703.59372078	73721.3583	203	259	0	8	12	9	0	8	7	318	0	13	28	42	13	11	28	10	0	58	0	1955	1186	1463	968	25	15	340	1545	30	0	0	176.895120420454	102866	2512042	33371	39643.9180161486	1138.7617737223	17093.8033640859	11473.5306570975	4507.1677939782	3488.45219562553	0	86912.8999999999	526.686055611055	0	272.17968710697	286.011506431762	1592.23773486254	2490.93831701331	295.024006067017	5314.01086432371	12105.1951895756	566.868517601135	7409.0749216217	734.788265305378	92.5313403607414	1198.77311142471	1382.07891456765	472.219241576737	10.5635177871727	86.1380361199905	16.4258672313997	240.297492781275	200.999842991445	58.2067032256192	0	0	0	0	4	3	1261	19	2270	2	257	3157	2198	1	16	1229	2363	353	272	2	141	3	2	482	45	6	0	67	251	300	27	111	0	1520	1427	1262	67	171	0	0	0	0	0	0	2	21	0	7	7	45	22	6	72	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16258.3783262589	7345.75543822269	4301.04785361529	260.187814781485	1954080.65000001	341.816802930227	536527	14337.1922143239	9361.97990870561	8706.52970550163	7132.17196537047	5745.79989684909	4610.86895249909	3276.00608666007	2363.59083095306	11100.2662039521	6466.53471750509	5034.34251521155	3556.86100812282	2504.42992267492	1728.17314906903	1057.74071867534	663.824093544867	3687.60670600171	5698.2573149561	8371.68966982046	1409.55472484687	1935.44525687242	2443.05006339471	1667.07714309866	65.9039108672019	482.923069319473	44.978329266715	734.725621668525	24.6972836795324	139.394044155832	13.2200443742759	6.15649433848971	9.75538512302051	36.7423608779701	186.324980058582	370.706889545776	4.33195720998186	6.62332291998511	19.6802102812903	79.0301992935034	127.712542284233	8	10	1284	4910	1128	2333	2780	407	100	1316104.72012839	1561341.10683499	2237255.34427217	2423838.34887945	2317699.71274794	25208.0947036121	24759.561464182	35999.1638148885	40540.7199637517	40326.5344200408	597.90727748874	-270.161987518708	-46.0724827382581	50.4362829142384	-66.2792834492713
"neg_DANCE_RDvsIR_2021_PG_Censet_Int2_GA6_1_12031"	239979.445592471	16982	11652	1233	21	3773	14040	2594.06031746032	199.473	217.860099931821	240150.841426484	692	4453	1399.14	946	6371	8295	18207	193	31022	0	0	-158.4019	3275.19782895	63429.0035999999	187	228	0	6	8	7	0	11	6	297	0	5	26	42	11	8	30	10	0	30	0	1690	1033	1260	830	18	13	274	1358	27	0	0	150.143126130008	88726	2204348	28804	34203.8757820895	968.9908098197	14765.313611318	10052.1018599912	3807.29589700986	2978.49130623273	0	75302.35	450.706521256521	0	232.117882804181	226.659645567438	1294.67597066813	2097.49993987864	216.662978025338	4599.3101664127	10468.0402413317	402.284844731653	6438.95918250943	538.386705415284	63.8475429509983	1062.23657604278	1226.8794228627	435.761040951575	10.5264701463323	73.1620704496442	12.9106150864704	197.624204951598	172.274060242692	49.8578975302016	0	0	0	0	3	2	1046	14	1951	1	208	2723	1955	0	15	1043	2057	317	200	1	122	1	1	415	41	6	0	47	195	268	25	90	0	1359	1223	1100	64	148	0	0	0	0	0	0	1	20	0	6	4	36	17	1	60	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14009.3636551428	6337.34587972453	3696.76403318919	218.175874127062	1695920.30000001	293.409419574007	468054	12356.2041978007	8074.68569877027	7510.18619289077	6147.68156717372	4962.21839672716	3998.03264276616	2846.11656095758	2055.7782049451	9539.06557740084	5560.01953132543	4323.62479890932	3059.29405987032	2158.53456070956	1494.70236630966	912.208021100828	572.31416309972	3154.23381463713	4871.49832519772	7166.36136584164	1197.36157596031	1647.43960886021	2079.91470445911	1429.50332300633	52.679292861563	409.541131995125	34.9987040106565	622.055639057597	18.5605184212549	116.127086689437	9.58274894320199	4.42809649900947	7.12812222188477	30.3062802881727	156.950271835284	313.789823283769	3.14213080435441	4.79742495386982	15.9398464327219	66.512167834641	107.174502110701	7	9	1090	4257	986	1970	2453	329	71	1131269.12226569	1342409.79360468	1922299.26017159	2086285.68140713	1994274.86068345	21648.3177028111	21313.0932253352	31043.7233413732	34947.4111264878	34756.806108574	520.768624875795	-233.988542665899	-46.4426645294829	51.4799196859289	-60.5703319331392
